Image,Mask
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_79.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_79.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_8.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_8.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_80.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_80.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_81.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_81.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_82.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_82.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_83.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_83.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_84.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_84.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_85.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_85.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_86.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_86.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_87.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_87.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_88.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_88.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_89.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_89.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_9.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_9.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_90.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_90.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_91.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_91.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_92.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_92.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_93.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_93.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_94.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_94.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_95.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_95.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_96.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_96.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_97.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_97.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_98.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_98.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/18_99.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/18_99.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_1.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_1.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_10.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_10.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_100.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_100.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_11.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_11.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_12.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_12.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_13.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_13.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_14.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_14.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_15.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_15.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_16.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_16.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_17.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_17.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_18.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_18.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_19.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_19.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_2.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_2.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_20.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_20.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_21.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_21.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_22.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_22.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_23.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_23.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_24.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_24.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_25.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_25.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_26.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_26.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_27.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_27.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_28.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_28.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_29.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_29.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_3.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_3.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_30.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_30.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_31.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_31.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_32.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_32.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_33.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_33.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_34.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_34.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_35.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_35.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_36.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_36.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_37.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_37.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_38.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_38.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_39.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_39.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_4.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_4.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_40.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_40.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_41.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_41.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_42.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_42.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_43.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_43.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_44.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_44.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_45.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_45.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_46.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_46.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_47.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_47.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_48.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_48.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_49.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_49.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_5.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_5.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_50.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_50.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_51.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_51.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_52.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_52.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_53.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_53.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_54.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_54.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_55.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_55.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_56.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_56.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_57.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_57.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_58.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_58.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_59.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_59.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_6.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_6.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_60.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_60.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_61.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_61.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_62.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_62.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_63.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_63.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_64.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_64.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_65.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_65.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_66.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_66.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_67.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_67.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_68.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_68.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_69.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_69.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_7.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_7.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_70.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_70.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_71.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_71.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_72.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_72.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_73.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_73.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_74.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_74.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_75.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_75.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_76.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_76.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_77.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_77.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_78.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_78.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_79.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_79.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_8.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_8.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_80.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_80.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_81.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_81.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_82.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_82.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_83.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_83.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_84.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_84.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_85.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_85.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_86.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_86.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_87.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_87.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_88.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_88.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_89.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_89.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_9.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_9.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_90.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_90.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_91.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_91.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_92.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_92.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_93.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_93.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_94.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_94.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_95.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_95.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_96.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_96.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_97.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_97.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_98.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_98.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/19_99.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/19_99.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_1.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_1.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_10.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_10.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_100.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_100.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_11.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_11.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_12.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_12.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_13.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_13.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_14.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_14.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_15.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_15.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_16.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_16.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_17.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_17.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_18.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_18.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_19.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_19.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_2.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_2.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_20.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_20.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_21.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_21.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_22.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_22.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_23.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_23.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_24.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_24.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_25.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_25.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_26.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_26.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_27.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_27.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_28.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_28.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_29.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_29.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_3.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_3.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_30.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_30.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_31.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_31.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_32.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_32.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_33.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_33.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_34.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_34.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_35.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_35.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_36.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_36.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_37.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_37.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_38.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_38.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_39.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_39.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_4.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_4.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_40.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_40.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_41.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_41.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_42.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_42.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_43.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_43.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_44.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_44.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_45.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_45.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_46.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_46.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_47.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_47.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_48.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_48.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_49.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_49.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_5.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_5.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_50.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_50.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_51.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_51.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_52.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_52.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_53.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_53.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_54.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_54.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_55.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_55.npy
E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Image/1_56.npy,E:\MedicalData\lung_lobe_Segmentation\Aug_patch/Mask/1_56.npy
